order_id,customer_id,store_id,channel,order_ts,order_status,currency,payment_mode
ORD0117141,CUST020451,ST038,Store,2025-02-20 21:59:41,Completed,INR,UPI
ORD0117142,CUST017736,ST030,Store,2025-04-20 09:27:23,Completed,INR,Card
ORD0117143,CUST020478,ST035,Store,2025-06-30 11:25:20,Completed,INR,UPI
ORD0117144,CUST011916,,Web,2025-01-14 18:58:59,Completed,INR,UPI
ORD0117145,CUST007856,ST013,Store,2025-06-09 14:25:39,Completed,INR,COD
ORD0117146,CUST018974,,App,2025-05-12 08:35:21,Completed,INR,Wallet
ORD0117147,CUST003804,,App,2025-07-21 21:48:28,Completed,INR,Card
ORD0117148,CUST001838,ST024,Store,2026-01-11 12:34:18,Completed,INR,UPI
ORD0117149,CUST005355,ST005,Store,2026-02-25 22:53:27,Completed,INR,Wallet
ORD0117150,CUST007823,,App,2025-10-03 14:44:38,Completed,INR,UPI
ORD0117151,CUST011793,,Web,2025-04-05 17:15:37,Pending,INR,NetBanking
ORD0117152,CUST000541,ST029,Store,2025-07-27 13:44:58,Completed,INR,COD
ORD0117153,CUST009756,,App,2025-03-03 17:37:16,Completed,INR,UPI
ORD0117154,CUST019017,ST009,Store,2025-08-08 16:52:11,Pending,INR,Wallet
ORD0117155,CUST014523,,Web,2025-01-10 08:39:00,Completed,USD,COD
ORD0117156,CUST013970,,App,2025-03-09 15:02:38,Completed,INR,Card
ORD0117157,CUST009634,ST017,Store,2026-03-17 09:50:56,Completed,INR,UPI
ORD0117158,CUST000056,,Web,2025-05-20 17:18:35,Completed,INR,UPI
ORD0117159,CUST002417,ST036,Store,2025-01-10 18:33:46,Completed,INR,Card
ORD0117160,CUST011368,ST007,Store,2025-03-18 20:30:46,Completed,INR,UPI
ORD0117161,CUST024570,,Web,2026-11-19 11:53:29,Completed,INR,UPI
ORD0117162,CUST015155,,Web,2025-03-21 13:58:21,Completed,INR,Card
ORD0117163,CUST022542,ST032,Store,2026-02-17 11:23:05,Completed,INR,UPI
ORD0117164,CUST015775,ST021,Store,2025-10-22 11:59:41,Completed,INR,COD
ORD0117165,CUST018441,ST040,Store,2025-05-29 12:53:43,Completed,INR,UPI
ORD0117166,CUST013637,,Web,2025-03-10 19:44:37,Completed,INR,UPI
ORD0117167,CUST007729,ST034,Store,2025-08-10 17:19:34,Cancelled,INR,Card
ORD0117168,CUST004276,ST032,Store,2025-11-21 15:35:40,Completed,INR,UPI
ORD0117169,CUST012802,ST004,Store,2025-12-14 22:45:56,Completed,INR,UPI
ORD0117170,CUST000382,,App,2025-02-04 13:35:57,Completed,INR,COD
ORD0117171,CUST008088,,Web,2025-08-25 15:57:50,Returned,INR,Card
ORD0117172,CUST001657,,App,2025-10-05 13:47:19,Completed,INR,UPI
ORD0117173,CUST020212,ST039,Store,2026-03-11 16:27:50,Pending,INR,UPI
ORD0117174,CUST004923,ST007,Store,2025-01-13 10:53:20,Completed,INR,NetBanking
ORD0117175,CUST003308,ST017,Store,2025-08-16 20:36:23,Completed,INR,COD
ORD0117176,CUST010073,ST009,Store,2025-02-19 11:10:43,Completed,INR,UPI
ORD0117177,CUST004478,,Web,2025-11-15 10:28:16,Completed,INR,Card
ORD0117178,CUST005893,,App,2025-11-08 18:56:24,Completed,INR,Card
ORD0117179,CUST024197,,Web,2025-10-04 20:29:14,Completed,INR,Card
ORD0117180,CUST017665,ST040,Store,2026-11-22 08:00:42,Completed,INR,UPI
ORD0117181,CUST016837,ST017,Store,2026-11-26 08:38:37,Completed,INR,UPI
ORD0117182,CUST020659,ST016,Store,2025-09-02 07:59:57,Completed,INR,UPI
ORD0117183,CUST007742,ST007,Store,2025-03-17 11:46:29,Completed,INR,Card
ORD0117184,CUST002950,,App,2026-10-18 16:23:43,Completed,INR,COD
ORD0117185,CUST011291,ST006,Store,2025-09-25 17:24:00,Completed,INR,UPI
ORD0117186,CUST007601,ST021,Store,2025-10-20 17:51:14,Completed,INR,UPI
ORD0117187,CUST015895,,Web,2025-01-04 10:11:26,Completed,INR,UPI
ORD0117188,CUST008675,ST006,Store,2025-12-18 19:50:06,Completed,INR,UPI
ORD0117189,CUST011710,,Web,2025-01-13 17:18:31,Completed,INR,UPI
ORD0117190,CUST006042,,Web,2026-05-17 16:37:05,Completed,INR,UPI
ORD0117191,CUST023197,ST017,Store,2025-05-27 08:40:16,Cancelled,INR,NetBanking
ORD0117192,CUST015184,ST019,Store,2025-12-20 18:36:13,Completed,INR,UPI
ORD0117193,CUST017438,,Web,2025-01-14 11:36:20,Completed,INR,UPI
ORD0117194,CUST016698,,Web,2025-03-12 11:52:50,Cancelled,INR,UPI
ORD0117195,CUST011390,,Web,2026-05-17 20:07:52,Completed,INR,Card
ORD0117196,CUST012264,,App,2025-06-01 11:32:50,Completed,INR,Card
ORD0117197,CUST011144,,Web,2025-09-18 09:44:13,Completed,INR,COD
ORD0117198,CUST005844,ST024,Store,2025-01-08 20:59:31,Returned,INR,Card
ORD0117199,CUST013193,ST034,Store,2025-10-04 17:22:39,Completed,INR,UPI
ORD0117200,CUST023562,ST006,Store,2026-01-13 08:14:59,Completed,INR,COD
ORD0117201,CUST018324,,Web,2026-05-27 19:59:37,Completed,INR,Card
ORD0117202,CUST009541,,Web,2025-09-05 18:57:23,Returned,INR,COD
ORD0117203,CUST011029,ST020,Store,2026-02-28 22:16:39,Pending,INR,Card
ORD0117204,CUST023716,,App,2025-04-15 22:02:41,Completed,INR,UPI
ORD0117205,CUST006387,ST019,Store,2026-06-04 09:21:59,Completed,INR,Card
ORD0117206,CUST024800,ST008,Store,2025-05-09 19:18:29,Completed,USD,Card
ORD0117207,CUST007514,,Web,2025-05-16 16:06:19,Completed,INR,Card
ORD0117208,CUST000688,ST020,Store,2026-03-22 22:51:11,Completed,INR,UPI
ORD0117209,CUST015299,ST028,Store,2025-01-04 12:43:26,Cancelled,USD,COD
ORD0117210,CUST001128,,Web,2026-10-07 21:25:01,Completed,INR,COD
ORD0117211,CUST003924,,Web,2025-02-03 18:48:26,Completed,INR,UPI
ORD0117212,CUST012031,ST013,Store,2025-09-08 13:38:36,Completed,INR,COD
ORD0117213,CUST015911,,Web,2025-10-05 18:57:42,Returned,USD,COD
ORD0117214,CUST020817,ST018,Store,2026-11-01 17:06:05,Returned,INR,Card
ORD0117215,CUST005429,ST031,Store,2025-10-20 08:33:26,Completed,INR,Card
ORD0117216,CUST018585,ST013,Store,2025-11-10 14:57:13,Completed,INR,UPI
ORD0117217,CUST011694,,App,2025-07-28 22:32:07,Completed,INR,UPI
ORD0117218,CUST008188,,Web,2025-05-07 10:57:18,Completed,INR,COD
ORD0117219,CUST013821,ST015,Store,2025-05-07 18:57:06,Completed,INR,UPI
ORD0117220,CUST003800,,App,2026-06-18 14:38:20,Completed,INR,UPI
ORD0117221,CUST019660,ST038,Store,2025-11-12 10:26:29,Completed,INR,Card
ORD0117222,CUST018191,ST034,Store,2026-04-26 13:25:14,Completed,INR,Card
ORD0117223,CUST015267,ST023,Store,2025-10-28 18:17:33,Completed,INR,UPI
ORD0117224,CUST007387,,App,2025-06-27 10:06:07,Completed,INR,NetBanking
ORD0117225,CUST005937,ST024,Store,2026-02-18 10:26:32,Completed,INR,COD
ORD0117226,CUST022334,,Web,2025-10-29 12:43:41,Completed,USD,NetBanking
ORD0117227,CUST020369,,Web,2026-10-18 10:26:24,Completed,INR,UPI
ORD0117228,CUST015507,ST040,Store,2026-03-31 14:54:03,Completed,INR,UPI
ORD0117229,CUST016621,ST008,Store,2026-04-18 17:31:45,Completed,INR,Card
ORD0117230,CUST014920,,App,2025-02-03 09:27:34,Completed,INR,UPI
ORD0117231,CUST018230,,Web,2026-10-12 14:08:36,Completed,INR,UPI
ORD0117232,CUST021740,ST035,Store,2025-10-11 07:50:53,Completed,INR,UPI
ORD0117233,CUST007046,,Web,2026-10-18 12:46:43,Completed,INR,Card
ORD0117234,CUST004662,ST028,Store,2026-11-26 18:27:54,Completed,INR,UPI
ORD0117235,CUST004961,ST011,Store,2025-12-12 09:24:26,Completed,INR,Card
ORD0117236,CUST018807,ST019,Store,2026-10-06 18:08:07,Completed,INR,Wallet
ORD0117237,CUST024371,ST032,Store,2025-11-24 22:09:15,Completed,INR,NetBanking
ORD0117238,CUST000325,ST029,Store,2026-05-19 15:46:26,Completed,INR,NetBanking
ORD0117239,CUST023968,ST042,Store,2025-09-21 09:10:33,Completed,INR,COD
ORD0117240,CUST010217,ST028,Store,2026-03-29 18:40:39,Completed,SGD,COD
ORD0117241,CUST003455,,App,2025-05-08 22:43:34,Completed,INR,NetBanking
ORD0117242,CUST020162,ST005,Store,2025-10-06 14:23:47,Completed,INR,COD
ORD0117243,CUST002381,ST007,Store,2025-11-12 17:02:36,Completed,INR,UPI
ORD0117244,CUST012146,ST020,Store,2026-10-22 18:02:56,Completed,INR,Card
ORD0117245,CUST012585,,Web,2025-12-01 12:03:51,Completed,INR,Card
ORD0117246,CUST020554,,Web,2026-04-20 20:13:58,Completed,INR,Wallet
ORD0117247,CUST023480,ST039,Store,2025-08-14 22:05:43,Completed,INR,Card
ORD0117248,CUST023149,ST030,Store,2025-03-03 16:30:01,Completed,INR,Card
ORD0117249,CUST020532,,App,2025-07-15 21:03:28,Completed,INR,Card
ORD0117250,CUST020603,ST029,Store,2025-11-15 08:18:36,Completed,USD,Card
ORD0117251,CUST015441,,Web,2025-03-07 22:51:31,Completed,INR,Card
ORD0117252,CUST003744,ST040,Store,2026-06-04 19:14:25,Completed,INR,Card
ORD0117253,CUST005836,,App,2026-03-25 11:05:30,Completed,INR,Card
ORD0117254,CUST001617,,App,2025-04-06 07:07:18,Completed,INR,UPI
ORD0117255,CUST012482,,Web,2026-11-16 07:51:09,Completed,INR,Card
ORD0117256,CUST015965,,App,2026-01-03 20:21:56,Completed,INR,Card
ORD0117257,CUST022516,ST017,Store,2025-02-28 17:59:58,Completed,INR,NetBanking
ORD0117258,CUST003037,,Web,2026-06-24 10:55:01,Completed,INR,UPI
ORD0117259,CUST929170,ST017,Store,2026-03-29 11:21:01,Completed,INR,COD
ORD0117260,CUST020370,ST002,Store,2026-01-07 11:29:25,Completed,INR,UPI
ORD0117261,CUST018042,,App,2026-11-01 12:15:14,Completed,INR,Card
ORD0117262,CUST024395,,Web,2025-03-26 21:29:03,Cancelled,INR,UPI
ORD0117263,CUST002588,,Web,2025-10-16 11:37:41,Completed,INR,COD
ORD0117264,CUST018002,ST012,Store,2025-11-14 20:31:08,Completed,INR,UPI
ORD0117265,CUST015936,,App,2025-12-26 22:52:18,Completed,USD,Card
ORD0117266,CUST001000,,Web,2025-03-26 11:23:08,Completed,INR,Card
ORD0117267,CUST019683,,App,2026-03-25 12:47:49,Completed,INR,COD
ORD0117268,CUST016803,,Web,2025-08-11 15:26:15,Completed,INR,UPI
ORD0117269,CUST008171,ST027,Store,2025-11-15 15:21:31,Completed,INR,UPI
ORD0117270,CUST017490,ST011,Store,2025-09-15 15:44:09,Completed,INR,Card
ORD0117271,CUST019732,ST042,Store,2025-01-21 19:52:33,Completed,INR,Card
ORD0117272,CUST018519,,Web,2025-05-21 08:09:22,Cancelled,INR,UPI
ORD0117273,CUST009886,,Web,2026-02-10 07:53:05,Completed,INR,NetBanking
ORD0117274,CUST015170,ST024,Store,2025-04-26 18:28:33,Completed,INR,UPI
ORD0117275,CUST018805,,App,2025-10-28 09:43:12,Completed,INR,Card
ORD0117276,CUST011401,ST039,Store,2025-09-17 12:11:55,Completed,INR,Card
ORD0117277,CUST019678,ST014,Store,2025-03-29 14:34:58,Completed,INR,Wallet
ORD0117278,CUST014908,ST038,Store,2026-03-02 20:52:38,Returned,INR,UPI
ORD0117279,CUST005175,,Web,2025-05-02 14:33:31,Pending,INR,Card
ORD0117280,CUST006544,,App,2025-12-03 07:55:58,Completed,INR,UPI
ORD0117281,CUST014715,ST002,Store,2025-11-26 11:42:39,Cancelled,INR,Card
ORD0117282,CUST023114,,Web,2025-09-11 08:30:22,Completed,INR,UPI
ORD0117283,CUST012291,ST035,Store,2026-04-19 21:50:28,Completed,INR,COD
ORD0117284,CUST014682,,App,2025-07-13 21:51:26,Completed,INR,UPI
ORD0117285,CUST022241,,App,2025-10-20 17:23:38,Returned,INR,Card
ORD0117286,CUST021659,ST038,Store,2025-03-28 20:03:33,Completed,INR,UPI
ORD0117287,CUST015365,ST003,Store,2025-12-14 10:29:56,Completed,INR,COD
ORD0117288,CUST011191,,Web,2025-11-04 07:08:51,Completed,USD,NetBanking
ORD0117289,CUST001927,,Web,2026-03-20 20:04:26,Completed,INR,Card
ORD0117290,CUST023638,,App,2025-11-07 19:32:03,Completed,INR,COD
ORD0117291,CUST017303,,App,2025-11-21 09:30:10,Completed,INR,UPI
ORD0117292,CUST000946,ST030,Store,2025-07-07 10:29:07,Completed,INR,UPI
ORD0117293,CUST010349,,Web,2026-06-04 09:24:54,Completed,INR,UPI
ORD0117294,CUST012511,ST006,Store,2025-07-30 12:43:11,Completed,INR,UPI
ORD0117295,CUST020271,,App,2025-08-18 22:04:26,Completed,INR,Card
ORD0117296,CUST012810,,App,2025-12-08 18:56:31,Completed,INR,NetBanking
ORD0117297,CUST008549,ST028,Store,2025-06-15 09:30:20,Completed,INR,Wallet
ORD0117298,CUST016073,,Web,2026-04-19 16:33:28,Completed,INR,UPI
ORD0117299,CUST021365,ST018,Store,2025-03-03 13:03:58,Completed,INR,COD
ORD0117300,CUST017645,ST009,Store,2025-11-01 13:27:07,Completed,INR,UPI
ORD0117301,CUST019516,,Web,2025-02-09 19:26:48,Completed,INR,UPI
ORD0117302,CUST023813,,Web,2025-01-06 16:09:22,Completed,INR,UPI
ORD0117303,CUST009959,,App,2026-11-07 22:02:23,Completed,INR,NetBanking
ORD0117304,CUST012463,,App,2025-11-05 18:27:24,Cancelled,INR,NetBanking
ORD0117305,CUST006429,,App,2025-02-17 16:53:27,Completed,INR,Card
ORD0117306,CUST024205,ST031,Store,2025-09-01 21:29:42,Completed,INR,Card
ORD0117307,CUST020060,ST016,Store,2026-06-15 13:54:52,Completed,INR,UPI
ORD0117308,CUST009943,,App,2025-10-03 10:55:08,Completed,INR,NetBanking
ORD0117309,CUST003405,ST010,Store,2025-06-07 20:25:24,Completed,INR,UPI
ORD0117310,CUST008849,ST024,Store,2025-02-26 19:01:22,Returned,INR,COD
ORD0117311,CUST015807,ST004,Store,2026-11-25 07:02:11,Completed,INR,COD
ORD0117312,CUST009373,ST040,Store,2025-06-03 07:00:36,Completed,INR,Wallet
ORD0117313,CUST016287,ST018,Store,2025-01-31 11:43:17,Completed,SGD,UPI
ORD0117314,CUST015902,,App,2025-05-29 15:45:09,Completed,INR,Card
ORD0117315,CUST002519,ST024,Store,2025-03-17 15:27:20,Completed,INR,UPI
ORD0117316,CUST016249,ST025,Store,2025-11-19 14:54:48,Completed,INR,Card
ORD0117317,CUST021436,ST013,Store,2026-03-27 20:36:37,Completed,INR,Wallet
ORD0117318,CUST005913,,App,2025-06-09 14:18:31,Completed,INR,Card
ORD0117319,CUST007521,ST042,Store,2025-08-28 07:33:55,Completed,INR,UPI
ORD0117320,CUST008134,ST031,Store,2026-10-10 08:27:15,Completed,USD,UPI
ORD0117321,CUST013387,,Web,2025-09-07 20:16:09,Completed,INR,Card
ORD0117322,CUST016006,,Web,2025-09-12 10:26:33,Returned,INR,Card
ORD0117323,CUST022841,ST042,Store,2025-06-04 22:21:34,Completed,INR,UPI
ORD0117324,CUST012769,ST040,Store,2026-04-07 15:57:33,Completed,INR,Wallet
ORD0117325,CUST001536,,Web,2025-04-29 12:59:55,Completed,INR,Wallet
ORD0117326,CUST001575,ST001,Store,2025-04-19 22:04:10,Completed,INR,UPI
ORD0117327,CUST001886,ST042,Store,2025-06-09 21:40:59,Completed,INR,UPI
ORD0117328,CUST017815,,App,2025-05-16 07:00:39,Completed,INR,NetBanking
ORD0117329,CUST014591,,Web,2025-10-06 09:07:44,Completed,INR,Card
ORD0117330,CUST006384,,Web,2026-04-16 22:57:24,Returned,INR,Card
ORD0117331,CUST012523,,App,2025-12-04 10:19:13,Completed,INR,Wallet
ORD0117332,CUST007634,ST016,Store,2026-04-28 10:05:18,Completed,INR,Card
ORD0117333,CUST014428,ST023,Store,2025-11-19 14:15:29,Completed,SGD,Card
ORD0117334,CUST012815,ST018,Store,2025-10-16 17:48:20,Completed,INR,Card
ORD0117335,CUST018338,,Web,2025-04-09 12:59:24,Completed,INR,UPI
ORD0117336,CUST005134,ST035,Store,2026-01-31 14:53:47,Pending,INR,UPI
ORD0117337,CUST002566,,App,2025-06-06 15:10:21,Completed,INR,Card
ORD0117338,CUST011813,ST015,Store,2025-11-28 07:11:30,Completed,INR,UPI
ORD0117339,CUST021073,,Web,2026-11-14 14:51:18,Completed,INR,COD
ORD0117340,CUST024782,,Web,2025-03-23 19:47:13,Returned,INR,UPI
ORD0117341,CUST003705,,Web,2025-06-30 11:54:04,Completed,USD,Wallet
ORD0117342,CUST010689,ST009,Store,2026-04-14 08:26:26,Completed,INR,NetBanking
ORD0117343,CUST015076,ST002,Store,2025-11-09 22:09:42,Completed,INR,COD
ORD0117344,CUST021408,ST025,Store,2026-03-24 12:47:10,Completed,INR,UPI
ORD0117345,CUST018523,,Web,2025-07-31 11:33:36,Completed,INR,Card
ORD0117346,CUST017172,ST023,Store,2025-06-30 10:49:03,Returned,INR,UPI
ORD0117347,CUST005347,,Web,2026-01-05 17:58:09,Completed,INR,Card
ORD0117348,CUST000021,ST007,Store,2025-05-11 21:35:55,Completed,INR,UPI
ORD0117349,CUST014806,ST016,Store,2025-11-25 15:11:34,Returned,INR,COD
ORD0117350,CUST009550,ST003,Store,2026-02-03 22:21:17,Completed,USD,UPI
ORD0117351,CUST015020,,App,2025-02-14 16:59:02,Pending,INR,Card
ORD0117352,CUST001476,,Web,2025-08-14 22:55:15,Completed,USD,COD
ORD0117353,CUST015108,,App,2026-04-20 22:17:59,Returned,INR,NetBanking
ORD0117354,CUST018205,,Web,2025-11-16 09:18:47,Completed,INR,Card
ORD0117355,CUST014489,ST001,Store,2025-07-13 12:13:13,Completed,INR,COD
ORD0117356,CUST011881,ST009,Store,2025-04-17 13:37:21,Cancelled,INR,Card
ORD0117357,CUST021678,ST020,Store,2025-07-09 19:24:14,Completed,USD,Card
ORD0117358,CUST009677,,Web,2026-03-29 08:48:33,Completed,INR,Card
ORD0117359,CUST015970,,Web,2025-02-10 13:03:28,Completed,INR,Card
ORD0117360,CUST000166,ST009,Store,2025-05-10 08:50:07,Completed,INR,UPI
ORD0117361,CUST022949,,Web,2026-05-19 13:08:05,Completed,INR,Card
ORD0117362,CUST004326,,App,2025-07-29 20:34:49,Completed,INR,Card
ORD0117363,CUST024540,ST006,Store,2026-04-25 08:16:11,Completed,INR,Card
ORD0117364,CUST015875,,Web,2026-10-18 10:21:50,Completed,INR,UPI
ORD0117365,CUST019173,,App,2026-04-06 15:14:29,Pending,INR,Card
ORD0117366,CUST023840,,Web,2025-06-13 19:01:54,Cancelled,INR,UPI
ORD0117367,CUST009197,ST012,Store,2025-06-03 07:54:56,Completed,INR,Wallet
ORD0117368,CUST015776,,Web,2025-12-28 19:18:04,Pending,INR,NetBanking
ORD0117369,CUST018500,ST030,Store,2025-11-28 17:35:31,Completed,INR,UPI
ORD0117370,CUST007945,,Web,2026-02-25 16:29:56,Completed,INR,Card
ORD0117371,CUST004383,,App,2025-11-09 15:58:28,Completed,INR,Card
ORD0117372,CUST000423,,Web,2026-03-27 18:10:28,Completed,INR,COD
ORD0117373,CUST010536,,Web,2026-04-26 07:46:42,Completed,INR,Card
ORD0117374,CUST010599,ST041,Store,2025-07-15 10:22:09,Completed,INR,COD
ORD0117375,CUST020575,ST009,Store,2026-05-30 11:03:48,Completed,INR,NetBanking
ORD0117376,CUST018645,,App,2026-01-07 21:43:47,Completed,INR,COD
ORD0117377,CUST016195,,Web,2025-10-31 18:36:21,Completed,INR,COD
ORD0117378,CUST023455,,Web,2025-08-21 21:59:20,Completed,INR,Wallet
ORD0117379,CUST023376,ST001,Store,2025-05-21 09:45:24,Completed,INR,NetBanking
ORD0117380,CUST009521,ST017,Store,2026-06-12 17:53:20,Completed,INR,COD
ORD0117381,CUST009568,ST009,Store,2026-11-20 20:42:44,Completed,INR,UPI
ORD0117382,CUST019094,ST012,Store,2026-04-02 12:53:01,Completed,INR,COD
ORD0117383,CUST007828,ST018,Store,2025-08-20 16:09:52,Completed,INR,Card
ORD0117384,CUST016541,,Web,2026-03-12 18:13:42,Completed,INR,NetBanking
ORD0117385,CUST013157,ST006,Store,2026-03-27 17:19:32,Completed,INR,UPI
ORD0117386,CUST022203,ST041,Store,2025-10-02 19:36:02,Completed,INR,UPI
ORD0117387,CUST018147,,Web,2025-10-29 21:32:24,Completed,INR,COD
ORD0117388,CUST006486,,Web,2025-10-08 07:01:50,Completed,INR,COD
ORD0117389,CUST020301,,Web,2025-07-20 12:09:28,Completed,INR,UPI
ORD0117390,CUST000065,ST010,Store,2025-06-03 15:33:18,Completed,INR,UPI
ORD0117391,CUST021761,ST002,Store,2025-05-10 12:09:57,Completed,INR,UPI
ORD0117392,CUST022333,,Web,2025-01-03 20:58:14,Returned,INR,NetBanking
ORD0117393,CUST000102,,Web,2026-06-02 10:35:43,Completed,SGD,COD
ORD0117394,CUST008479,ST012,Store,2025-07-10 18:27:13,Completed,USD,UPI
ORD0117395,CUST000502,,Web,2026-01-28 14:02:15,Completed,INR,UPI
ORD0117396,CUST015838,,Web,2025-07-22 07:15:16,Completed,INR,NetBanking
ORD0117397,CUST001966,,Web,2025-05-01 09:35:48,Completed,SGD,COD
ORD0117398,CUST014508,ST036,Store,2025-10-01 16:00:12,Pending,INR,Card
ORD0117399,CUST023944,,App,2025-10-22 07:22:33,Completed,INR,UPI
ORD0117400,CUST011165,ST019,Store,2026-02-25 14:54:23,Completed,INR,UPI
ORD0117401,CUST016791,ST034,Store,2025-05-25 20:51:44,Completed,INR,UPI
ORD0117402,CUST008873,,Web,2025-01-09 20:07:13,Returned,INR,UPI
ORD0117403,CUST023277,,Web,2025-07-04 12:35:40,Completed,INR,Card
ORD0117404,CUST010541,,Web,2025-01-10 11:57:03,Cancelled,INR,Card
ORD0117405,CUST001159,,Web,2025-11-26 20:12:17,Completed,INR,UPI
ORD0117406,CUST023718,ST031,Store,2025-01-04 16:05:16,Completed,INR,COD
ORD0117407,CUST019023,,App,2026-06-04 13:20:37,Completed,INR,Card
ORD0117408,CUST019185,ST040,Store,2026-10-29 15:10:26,Completed,INR,Card
ORD0117409,CUST017317,,Web,2025-09-16 13:07:43,Completed,INR,UPI
ORD0117410,CUST023401,,App,2025-02-20 14:08:06,Completed,INR,UPI
ORD0117411,CUST014882,ST003,Store,2025-07-13 21:30:26,Completed,INR,COD
ORD0117412,CUST020830,,Web,2025-01-29 08:30:47,Completed,USD,Card
ORD0117413,CUST009367,,App,2026-11-09 12:20:20,Completed,INR,COD
ORD0117414,CUST019494,,App,2025-05-06 22:52:37,Returned,INR,COD
ORD0117415,CUST003279,,Web,2025-06-13 10:53:21,Completed,INR,Card
ORD0117416,CUST006791,ST017,Store,2026-11-20 14:36:14,Completed,INR,Wallet
ORD0117417,CUST015911,ST042,Store,2025-03-26 10:11:15,Completed,INR,COD
ORD0117418,CUST010068,,Web,2026-04-14 12:44:56,Completed,INR,Card
ORD0117419,CUST010408,,Web,2026-06-04 12:45:03,Completed,INR,UPI
ORD0117420,CUST023537,,Web,2026-02-01 15:07:31,Completed,INR,COD
ORD0117421,CUST002073,,App,2026-10-27 22:26:11,Completed,SGD,UPI
ORD0117422,CUST017656,,Web,2025-02-16 19:30:58,Completed,INR,Card
ORD0117423,CUST014184,ST026,Store,2026-11-08 16:24:55,Completed,SGD,Card
ORD0117424,CUST011344,ST021,Store,2025-11-03 13:48:22,Completed,INR,Card
ORD0117425,CUST010979,,App,2025-02-17 20:39:11,Completed,INR,Card
ORD0117426,CUST017735,,Web,2025-04-13 15:33:59,Completed,INR,Card
ORD0117427,CUST000982,ST041,Store,2025-07-27 10:49:12,Completed,INR,COD
ORD0117428,CUST010360,ST015,Store,2025-06-06 15:42:11,Completed,INR,UPI
ORD0117429,CUST000134,,Web,2025-03-31 10:20:12,Completed,INR,UPI
ORD0117430,CUST024188,ST023,Store,2026-02-10 07:15:09,Completed,INR,NetBanking
ORD0117431,CUST014986,ST012,Store,2025-02-06 12:32:55,Completed,INR,UPI
ORD0117432,CUST001405,ST030,Store,2025-01-24 08:58:58,Completed,INR,UPI
ORD0117433,CUST007163,,Web,2025-09-18 20:44:18,Completed,INR,UPI
ORD0117434,CUST008288,ST002,Store,2025-02-16 12:31:56,Returned,INR,UPI
ORD0117435,CUST016675,ST016,Store,2025-05-17 19:49:12,Completed,INR,UPI
ORD0117436,CUST019294,,App,2025-07-14 11:09:40,Completed,USD,UPI
ORD0117437,CUST003819,ST014,Store,2025-01-27 20:43:59,Completed,INR,UPI
ORD0117438,CUST000548,,App,2025-10-08 21:50:26,Completed,INR,Card
ORD0117439,CUST011040,,Web,2025-03-11 19:20:06,Completed,INR,UPI
ORD0117440,CUST022472,,Web,2026-01-10 10:03:02,Completed,INR,UPI
ORD0117441,CUST013313,,App,2025-11-19 15:40:38,Completed,INR,UPI
ORD0117442,CUST016972,,Web,2026-11-25 22:59:06,Completed,INR,UPI
ORD0117443,CUST002663,,App,2025-10-23 13:28:51,Returned,INR,Card
ORD0117444,CUST009662,ST029,Store,2026-06-06 13:24:36,Completed,INR,COD
ORD0117445,CUST020382,,Web,2026-01-23 22:42:12,Completed,INR,UPI
ORD0117446,CUST003974,ST041,Store,2026-10-29 14:27:15,Completed,INR,Card
ORD0117447,CUST013994,,Web,2025-05-21 19:14:06,Completed,INR,Wallet
ORD0117448,CUST004855,ST039,Store,2025-05-17 21:19:20,Completed,INR,NetBanking
ORD0117449,CUST005996,,App,2025-01-03 17:21:10,Completed,INR,UPI
ORD0117450,CUST012986,ST009,Store,2026-04-22 13:19:36,Completed,INR,NetBanking
ORD0117451,CUST006834,,Web,2026-06-18 09:36:04,Returned,INR,Card
ORD0117452,CUST000212,ST024,Store,2025-05-31 11:15:32,Completed,INR,COD
ORD0117453,CUST001733,ST002,Store,2025-11-13 21:38:17,Completed,INR,Card
ORD0117454,CUST009570,ST034,Store,2026-03-18 14:28:34,Completed,INR,COD
ORD0117455,CUST018867,,Web,2026-04-18 16:28:35,Cancelled,INR,UPI
ORD0117456,CUST011679,,Web,2025-06-21 07:32:33,Completed,INR,UPI
ORD0117457,CUST008681,,Web,2025-01-20 17:10:45,Completed,INR,UPI
ORD0117458,CUST002017,ST040,Store,2025-04-10 09:40:07,Completed,INR,Card
ORD0117459,CUST010360,ST035,Store,2025-08-12 18:40:34,Completed,INR,UPI
ORD0117460,CUST008910,,Web,2025-04-30 21:50:24,Completed,INR,Card
ORD0117461,CUST024213,ST030,Store,2026-03-06 20:40:57,Completed,SGD,Card
ORD0117462,CUST008839,ST023,Store,2026-02-03 16:12:40,Completed,INR,NetBanking
ORD0117463,CUST017672,ST015,Store,2026-04-29 18:54:11,Completed,SGD,NetBanking
ORD0117464,CUST000396,ST004,Store,2025-05-30 11:58:39,Completed,INR,COD
ORD0117465,CUST012553,ST002,Store,2025-05-24 10:58:34,Completed,INR,NetBanking
ORD0117466,CUST015400,,Web,2026-10-13 19:57:58,Completed,INR,Card
ORD0117467,CUST007650,,Web,2025-12-03 20:50:59,Cancelled,USD,UPI
ORD0117468,CUST000934,ST013,Store,2025-06-29 19:00:40,Completed,INR,UPI
ORD0117469,CUST003576,ST003,Store,2025-11-23 22:30:22,Completed,INR,UPI
ORD0117470,CUST006654,,App,2025-12-09 15:56:43,Returned,INR,UPI
