order_item_id,order_id,sku,quantity,unit_price,discount_amount
OI00304047,ORD0072657,SKU006496,2,1341.6,135.86
OI00304048,ORD0000948,SKU000391,1,1283.0,0.0
OI00304049,ORD0116719,SKU000370,1,2200.08,111.4
OI00304050,ORD0041644,SKU011816,2,473.95,0.0
OI00304051,ORD0071274,SKU003561,3,1919.08,1867.21
OI00304052,ORD0043906,SKU003318,4,743.55,0.0
OI00304053,ORD0044732,SKU009342,2,684.69,444.13
OI00304054,ORD0027351,SKU002849,5,655.02,0.0
OI00304055,ORD0078767,SKU011757,1,1040.23,106.69
OI00304056,ORD0035951,SKU008157,3,533.08,0.0
OI00304057,ORD0086389,SKU008914,4,1010.08,414.39
OI00304058,ORD0022987,SKU003453,1,433.97,44.51
OI00304059,ORD0113245,SKU006532,4,1181.99,484.92
OI00304060,ORD0104975,SKU009103,1,619.32,0.0
OI00304061,ORD0004776,SKU002845,1,404.08,0.0
OI00304062,ORD0018030,SKU000281,3,663.38,100.77
OI00304063,ORD0112517,SKU006700,5,719.31,0.0
OI00304064,ORD0043819,SKU001609,1,420.59,0.0
OI00304065,ORD0016201,SKU005011,1,384.03,59.85
OI00304066,ORD0002769,SKU010192,5,788.09,0.0
OI00304067,ORD0032500,SKU011647,1,662.14,33.53
OI00304068,ORD0040919,SKU000544,1,746.29,157.11
OI00304069,ORD0056756,SKU007450,1,410.95,20.81
OI00304070,ORD0118339,SKU003777,4,1389.31,569.97
OI00304071,ORD0022579,SKU002931,2,1047.89,679.71
OI00304072,ORD0085630,SKU001271,1,3185.63,0.0
OI00304073,ORD0034246,SKU005765,2,895.05,278.98
OI00304074,ORD0093487,SKU004008,1,859.51,0.0
OI00304075,ORD0095408,SKU004453,5,582.65,147.51
OI00304076,ORD0057898,SKU011684,1,427.82,0.0
OI00304077,ORD0035416,SKU007278,1,504.82,0.0
OI00304078,ORD0032069,SKU009547,3,404.21,0.0
OI00304079,ORD0050375,SKU002924,1,63.82,0.0
OI00304080,ORD0009184,SKU008251,1,582.02,90.7
OI00304081,ORD0042782,SKU004267,5,1577.13,0.0
OI00304082,ORD0050122,SKU001700,2,257.73,167.18
OI00304083,ORD0077958,SKU008891,5,580.63,147.0
OI00304084,ORD0098905,SKU000166,3,455.22,606.96
OI00304085,ORD0080203,SKU009225,1,180.42,28.12
OI00304086,ORD0014403,SKU007728,2,7495.21,6662.41
OI00304087,ORD0085800,SKU003679,3,914.73,138.95
OI00304088,ORD0079588,SKU003709,2,862.54,0.0
OI00304089,ORD0046371,SKU004234,3,930.93,286.44
OI00304090,ORD0101134,SKU012367,3,792.42,0.0
OI00304091,ORD0051003,SKU008761,2,499.85,0.0
OI00304092,ORD0055176,SKU001950,1,5855.7,0.0
OI00304093,ORD0089904,SKU004904,2,204.83,20.74
OI00304094,ORD0027914,SKU004471,5,887.62,0.0
OI00304095,ORD0101399,SKU008761,1,499.85,0.0
OI00304096,ORD0094718,SKU005815,3,486.09,0.0
OI00304097,ORD0001637,SKU006410,2,1144.15,234.7
OI00304098,ORD0019945,SKU011001,2,695.71,142.71
OI00304099,ORD0072288,SKU009198,5,141.13,228.85
OI00304100,ORD0042014,SKU002333,2,907.2,381.98
OI00304101,ORD0068218,SKU002009,1,982.37,100.76
OI00304102,ORD0046180,SKU005479,1,644.3,0.0
OI00304103,ORD0041235,SKU008695,3,968.78,611.86
OI00304104,ORD0071063,SKU007567,1,2068.11,919.16
OI00304105,ORD0110009,SKU004334,5,145.44,0.0
OI00304106,ORD0032262,SKU010097,2,171.94,0.0
OI00304107,ORD0007194,SKU006395,1,6389.47,655.33
OI00304108,ORD0011808,SKU004411,1,2437.54,0.0
OI00304109,ORD0063757,SKU012470,2,705.01,0.0
OI00304110,ORD0005638,SKU010402,2,8860.3,3730.65
OI00304111,ORD0063828,SKU001460,1,1700.41,0.0
OI00304112,ORD0048215,SKU002236,1,468.68,48.07
OI00304113,ORD0093284,SKU007001,5,1024.53,1078.45
OI00304114,ORD0106923,SKU005010,1,813.23,83.41
OI00304115,ORD0114335,SKU004183,1,162.08,16.62
OI00304116,ORD0077822,SKU005483,1,757.47,0.0
OI00304117,ORD0067050,SKU011616,1,364.47,0.0
OI00304118,ORD0015843,SKU011840,4,2038.11,836.15
OI00304119,ORD0094251,SKU001082,1,430.78,21.81
OI00304120,ORD0022217,SKU012182,1,1482.38,75.06
OI00304121,ORD0072565,SKU004173,1,324.68,0.0
OI00304122,ORD0081769,SKU007063,5,2184.41,0.0
OI00304123,ORD0056719,SKU007476,2,459.46,0.0
OI00304124,ORD0113164,SKU008807,5,277.98,0.0
OI00304125,ORD0108081,SKU008034,1,1247.45,63.16
OI00304126,ORD0001576,SKU002964,5,364.06,0.0
OI00304127,ORD0011851,SKU012190,1,358.68,55.9
OI00304128,ORD0095210,SKU007910,5,914.35,0.0
OI00304129,ORD0089213,SKU001643,1,938.12,0.0
OI00304130,ORD0022429,SKU010974,2,865.64,269.81
OI00304131,ORD0076648,SKU010182,5,118.87,0.0
OI00304132,ORD0089963,SKU007865,5,874.91,681.75
OI00304133,ORD0088944,SKU008758,1,138.34,14.19
OI00304134,ORD0030439,SKU010877,4,456.08,284.31
OI00304135,ORD0044913,SKU002134,3,1076.27,163.48
OI00304136,ORD0029273,SKU000781,2,635.7,412.34
OI00304137,ORD0002944,SKU001852,3,220.46,0.0
OI00304138,ORD0074199,SKU003076,3,706.96,107.39
OI00304139,ORD0101302,SKU000572,4,517.3,212.22
OI00304140,ORD0088942,SKU006938,1,1355.91,68.65
OI00304141,ORD0028134,SKU012435,1,1071.96,0.0
OI00304142,ORD0110805,SKU004177,2,305.3,0.0
OI00304143,ORD0019199,SKU004660,4,1065.15,0.0
OI00304144,ORD0038107,SKU010350,2,304.9,30.88
OI00304145,ORD0048790,SKU006853,2,203.59,0.0
OI00304146,ORD0012117,SKU009812,3,505.14,0.0
OI00304147,ORD0005252,SKU012475,2,1165.84,0.0
OI00304148,ORD0109767,SKU002739,5,230.54,0.0
OI00304149,ORD0002403,SKU003014,1,1962.44,0.0
OI00304150,ORD0041576,SKU001777,3,186.04,28.26
OI00304151,ORD0054168,SKU007303,1,215.05,33.51
OI00304152,ORD0043993,SKU001579,3,708.31,107.59
OI00304153,ORD0000340,SKU003630,2,811.07,526.1
OI00304154,ORD0118099,SKU004602,5,1088.8,0.0
OI00304155,ORD0096911,SKU002095,1,936.95,0.0
OI00304156,ORD0015458,SKU011466,5,269.4,0.0
OI00304157,ORD0077317,SKU005708,1,1316.47,0.0
OI00304158,ORD0093908,SKU001583,2,1051.41,327.71
OI00304159,ORD0007441,SKU009290,4,368.19,151.05
OI00304160,ORD0044627,SKU004456,5,441.81,0.0
OI00304161,ORD0091424,SKU003223,4,394.55,161.87
OI00304162,ORD0117247,SKU008872,1,1281.1,0.0
OI00304163,ORD0045587,SKU010160,1,3299.51,167.06
OI00304164,ORD0083760,SKU005078,2,908.73,0.0
OI00304165,ORD0047741,SKU004790,1,324.74,0.0
OI00304166,ORD0040444,SKU002950,2,568.01,0.0
OI00304167,ORD0026398,SKU008058,3,568.8,0.0
OI00304168,ORD0042700,SKU005663,1,1481.33,311.86
OI00304169,ORD0114790,SKU005228,3,1589.29,0.0
OI00304170,ORD0016750,SKU006195,1,291.0,45.35
OI00304171,ORD0037894,SKU000977,1,232.14,0.0
OI00304172,ORD0074320,SKU009431,1,1092.24,112.02
OI00304173,ORD0064031,SKU008160,2,2093.26,211.98
OI00304174,ORD0067225,SKU010350,1,308.76,0.0
OI00304175,ORD0097912,SKU008606,2,271.17,84.52
OI00304176,ORD0081473,SKU011666,3,1125.03,0.0
OI00304177,ORD0117194,SKU003619,4,490.09,201.06
OI00304178,ORD0008310,SKU002357,1,2011.37,0.0
OI00304179,ORD0064059,SKU003751,1,475.24,48.74
OI00304180,ORD0023841,SKU010745,1,746.71,0.0
OI00304181,ORD0057965,SKU004107,4,1010.03,629.63
OI00304182,ORD0115752,SKU004904,3,207.42,0.0
OI00304183,ORD0030627,SKU003474,2,2307.72,473.38
OI00304184,ORD0077253,SKU002973,5,1499.5,768.98
OI00304185,ORD0095822,SKU005745,1,104.9,34.02
OI00304186,ORD0011644,SKU003842,1,622.28,0.0
OI00304187,ORD0004569,SKU001663,1,426.48,0.0
OI00304188,ORD0115729,SKU002342,2,1310.32,132.69
OI00304189,ORD0033069,SKU002604,4,923.84,1198.5
OI00304190,ORD0074053,SKU009976,5,897.32,944.55
OI00304191,ORD0032389,SKU012144,4,862.63,0.0
OI00304192,ORD0048529,SKU002339,3,260.37,39.55
OI00304193,ORD0072361,SKU002606,2,2277.47,0.0
OI00304194,ORD0052144,SKU004633,1,928.62,47.02
OI00304195,ORD0081152,SKU007465,1,285.04,0.0
OI00304196,ORD0047053,SKU005057,1,508.41,107.03
OI00304197,ORD0087276,SKU012210,5,8453.57,0.0
OI00304198,ORD0046122,SKU004213,1,213.93,0.0
OI00304199,ORD0088377,SKU003539,5,270.61,68.51
OI00304200,ORD0001687,SKU003878,2,225.85,0.0
OI00304201,ORD0102058,SKU009555,1,1308.83,203.97
OI00304202,ORD0040584,SKU009140,5,1478.52,0.0
OI00304203,ORD0074529,SKU009872,1,1886.33,0.0
OI00304204,ORD0049210,SKU009949,4,2213.06,3934.34
OI00304205,ORD0051237,SKU007929,1,1234.47,259.89
OI00304206,ORD0108223,SKU008303,5,239.18,0.0
OI00304207,ORD0043542,SKU005675,2,1391.17,0.0
OI00304208,ORD0118869,SKU003286,5,562.31,911.85
OI00304209,ORD0020035,SKU008769,1,486.53,24.63
OI00304210,ORD0062025,SKU006081,2,2152.95,0.0
OI00304211,ORD0041501,SKU000692,2,2823.01,285.87
OI00304212,ORD0104179,SKU000586,4,809.14,681.38
OI00304213,ORD0008212,SKU011503,2,1514.85,153.4
OI00304214,ORD0101837,SKU002974,3,2207.35,0.0
OI00304215,ORD0047848,SKU001138,1,2179.89,110.37
OI00304216,ORD0087100,SKU004490,3,870.94,0.0
OI00304217,ORD0078215,SKU002725,4,194.97,79.99
OI00304218,ORD0082501,SKU010563,1,521.87,26.42
OI00304219,ORD0070205,SKU003295,3,809.1,0.0
OI00304220,ORD0081382,SKU004822,5,361.49,185.38
OI00304221,ORD0089426,SKU010466,1,308.2,0.0
OI00304222,ORD0009954,SKU006546,2,852.82,265.82
OI00304223,ORD0098720,SKU006475,1,646.86,100.81
OI00304224,ORD0043194,SKU009011,3,857.65,400.98
OI00304225,ORD0092259,SKU012240,1,618.18,0.0
OI00304226,ORD0066826,SKU001417,1,899.98,0.0
OI00304227,ORD0071553,SKU006667,2,985.58,414.98
OI00304228,ORD0050877,SKU000943,1,566.43,58.1
OI00304229,ORD0072666,SKU008716,1,2213.57,112.08
OI00304230,ORD0035593,SKU000070,1,809.94,170.51
OI00304231,ORD0100293,SKU008199,2,2762.99,0.0
OI00304232,ORD0103863,SKU001462,5,815.67,0.0
OI00304233,ORD0107128,SKU007642,1,730.45,0.0
OI00304234,ORD0078377,SKU004190,4,471.46,193.42
OI00304235,ORD0067286,SKU000742,1,425.68,0.0
OI00304236,ORD0052384,SKU001777,1,178.98,37.68
OI00304237,ORD0094757,SKU008536,5,933.16,982.27
OI00304238,ORD0034145,SKU005489,3,234.21,0.0
OI00304239,ORD0108449,SKU003771,2,1021.34,0.0
OI00304240,ORD0028473,SKU002603,5,690.7,354.2
OI00304241,ORD0039568,SKU010205,4,412.92,0.0
OI00304242,ORD0052712,SKU000443,2,415.12,85.15
OI00304243,ORD0083382,SKU010842,1,2225.1,228.22
OI00304244,ORD0089473,SKU010670,1,651.8,33.0
OI00304245,ORD0114963,SKU010982,1,159.49,16.36
OI00304246,ORD0091139,SKU012473,1,789.09,0.0
OI00304247,ORD0115917,SKU006909,2,410.11,0.0
OI00304248,ORD0100948,SKU000722,5,499.09,809.34
OI00304249,ORD0004048,SKU010596,1,1298.92,577.3
OI00304250,ORD0107269,SKU006459,1,327.1,145.38
OI00304251,ORD0118444,SKU011809,2,547.58,230.56
OI00304252,ORD0016125,SKU002980,5,296.44,0.0
OI00304253,ORD0049989,SKU009538,3,298.13,139.39
OI00304254,ORD0070809,SKU008859,3,881.71,271.3
OI00304255,ORD0028014,SKU000627,3,210.48,0.0
OI00304256,ORD0076087,SKU009629,3,837.65,0.0
OI00304257,ORD0067281,SKU011368,1,1568.9,0.0
OI00304258,ORD0073223,SKU000960,3,574.23,0.0
OI00304259,ORD0066829,SKU005776,5,1410.52,0.0
OI00304260,ORD0093713,SKU002619,2,1274.49,129.06
OI00304261,ORD0008605,SKU005620,2,493.52,320.12
OI00304262,ORD0044129,SKU002127,2,409.96,41.52
OI00304263,ORD0030076,SKU011476,3,752.7,231.6
OI00304264,ORD0083051,SKU009827,1,649.49,0.0
OI00304265,ORD0045175,SKU001947,1,5389.26,552.74
OI00304266,ORD0040312,SKU009267,3,439.25,0.0
OI00304267,ORD0088656,SKU007570,1,2739.0,576.63
OI00304268,ORD0100347,SKU008873,4,323.86,65.59
OI00304269,ORD0035143,SKU006342,3,1665.18,0.0
OI00304270,ORD0103977,SKU003812,4,1044.3,0.0
OI00304271,ORD0011041,SKU011330,1,781.25,164.47
OI00304272,ORD0046346,SKU003778,4,936.48,0.0
OI00304273,ORD0033574,SKU007040,1,527.32,82.18
OI00304274,ORD0108603,SKU012102,3,582.19,0.0
OI00304275,ORD0102132,SKU005438,2,1918.19,393.47
OI00304276,ORD0040464,SKU009920,2,115.03,0.0
OI00304277,ORD0060614,SKU004688,1,164.22,53.26
OI00304278,ORD0007907,SKU007146,4,1280.59,259.36
OI00304279,ORD0015413,SKU000639,1,3873.1,0.0
OI00304280,ORD0076650,SKU007024,1,399.23,40.95
OI00304281,ORD0006734,SKU000088,2,93.75,0.0
OI00304282,ORD0097444,SKU006180,5,483.25,0.0
OI00304283,ORD0019871,SKU006223,2,426.96,133.08
OI00304284,ORD0060011,SKU002371,2,356.72,150.2
OI00304285,ORD0035294,SKU007352,2,181.64,37.26
OI00304286,ORD0102387,SKU001381,3,443.9,0.0
OI00304287,ORD0117589,SKU005439,2,658.34,427.03
OI00304288,ORD0058075,SKU005547,1,152.51,32.11
OI00304289,ORD0022349,SKU006231,3,1020.36,313.96
OI00304290,ORD0081605,SKU004266,3,370.15,0.0
OI00304291,ORD0012863,SKU001628,4,1157.21,2057.26
OI00304292,ORD0031053,SKU000705,5,340.52,174.63
OI00304293,ORD0012635,SKU011040,4,698.16,587.93
OI00304294,ORD0101987,SKU009574,4,1158.9,0.0
OI00304295,ORD0064791,SKU005682,1,700.51,109.17
OI00304296,ORD0080290,SKU006299,2,449.13,291.33
OI00304297,ORD0045128,SKU002598,3,1681.4,786.11
OI00304298,ORD0087314,SKU011268,5,733.69,0.0
OI00304299,ORD0043841,SKU003183,2,931.78,0.0
OI00304300,ORD0059850,SKU001759,1,646.15,136.03
OI00304301,ORD0025077,SKU008283,2,1548.28,651.91
OI00304302,ORD0076939,SKU003858,1,86.75,0.0
OI00304303,ORD0055564,SKU008575,2,547.79,0.0
OI00304304,ORD0059980,SKU000424,1,1696.4,0.0
OI00304305,ORD0083396,SKU004030,2,1852.17,187.56
OI00304306,ORD0002933,SKU006613,2,556.88,0.0
OI00304307,ORD0092679,SKU008466,1,888.26,0.0
OI00304308,ORD0030971,SKU001935,1,544.54,0.0
OI00304309,ORD0014487,SKU006753,5,1454.87,368.32
OI00304310,ORD0106546,SKU002139,2,537.08,477.41
OI00304311,ORD0059639,SKU000285,1,1434.94,147.17
OI00304312,ORD0093893,SKU005876,2,1309.84,132.64
OI00304313,ORD0040475,SKU001314,4,1150.81,0.0
OI00304314,ORD0032070,SKU012167,2,499.2,155.6
OI00304315,ORD0112336,SKU001401,5,1697.59,0.0
OI00304316,ORD0042011,SKU004894,1,376.36,79.23
OI00304317,ORD0033765,SKU009438,1,1196.31,0.0
OI00304318,ORD0050510,SKU000464,1,932.59,0.0
OI00304319,ORD0067593,SKU007422,5,1142.55,0.0
OI00304320,ORD0061921,SKU009723,2,384.9,249.67
OI00304321,ORD0052792,SKU002159,2,1168.2,118.3
OI00304322,ORD0023772,SKU006130,4,4407.62,1808.26
OI00304323,ORD0090228,SKU004358,1,311.03,0.0
OI00304324,ORD0110881,SKU010048,2,1066.02,0.0
OI00304325,ORD0079880,SKU007531,3,1224.45,0.0
OI00304326,ORD0036515,SKU004237,4,1067.63,0.0
OI00304327,ORD0040777,SKU009577,2,1350.79,0.0
OI00304328,ORD0071363,SKU011511,4,683.6,1215.28
OI00304329,ORD0053319,SKU010055,1,1546.82,325.65
OI00304330,ORD0045804,SKU000961,1,306.74,0.0
OI00304331,ORD0082685,SKU011368,4,1568.9,0.0
OI00304332,ORD0024717,SKU011029,5,1253.71,0.0
OI00304333,ORD0041489,SKU002511,1,257.92,26.45
OI00304334,ORD0007258,SKU004517,4,674.53,875.06
OI00304335,ORD0106092,SKU007138,1,2683.08,418.14
OI00304336,ORD0035857,SKU010532,3,403.43,0.0
OI00304337,ORD0070672,SKU005749,1,523.77,0.0
OI00304338,ORD0109794,SKU008138,3,535.15,0.0
OI00304339,ORD0074607,SKU003508,4,1166.26,0.0
OI00304340,ORD0118113,SKU004516,2,794.84,80.49
OI00304341,ORD0093429,SKU004008,3,827.28,386.78
OI00304342,ORD0010544,SKU002373,1,527.89,111.13
OI00304343,ORD0099235,SKU008002,1,359.73,36.9
OI00304344,ORD0061259,SKU001175,1,453.01,70.6
OI00304345,ORD0009007,SKU003717,2,912.21,0.0
OI00304346,ORD0080610,SKU008636,2,1700.6,0.0
OI00304347,ORD0065458,SKU007329,2,539.89,0.0
OI00304348,ORD0107689,SKU002333,1,954.95,0.0
OI00304349,ORD0097305,SKU001393,5,486.27,0.0
OI00304350,ORD0041354,SKU010199,1,732.85,154.28
OI00304351,ORD0004616,SKU006887,2,1496.24,306.92
OI00304352,ORD0058170,SKU005618,1,1570.04,0.0
OI00304353,ORD0094792,SKU001108,2,714.33,72.34
OI00304354,ORD0052007,SKU007781,1,1350.32,437.94
OI00304355,ORD0095343,SKU009951,1,497.25,0.0
OI00304356,ORD0089651,SKU006388,4,451.92,0.0
OI00304357,ORD0049423,SKU002218,3,357.81,0.0
OI00304358,ORD0103759,SKU011501,2,176.36,54.97
OI00304359,ORD0017252,SKU000204,2,430.29,0.0
OI00304360,ORD0080150,SKU007915,5,171.52,87.96
OI00304361,ORD0103588,SKU006289,1,342.45,0.0
OI00304362,ORD0068519,SKU006124,1,408.82,0.0
OI00304363,ORD0048012,SKU010868,1,4593.43,715.86
OI00304364,ORD0020766,SKU001148,2,497.99,0.0
OI00304365,ORD0112788,SKU005878,3,1179.91,551.65
OI00304366,ORD0034578,SKU000237,1,1720.12,0.0
OI00304367,ORD0086168,SKU008496,1,64.33,13.54
OI00304368,ORD0095616,SKU003383,1,1821.63,186.83
OI00304369,ORD0084458,SKU008499,2,326.4,0.0
OI00304370,ORD0049579,SKU010279,5,1480.09,3289.08
OI00304371,ORD0028091,SKU000577,1,671.35,0.0
OI00304372,ORD0074053,SKU010829,2,1223.1,514.99
OI00304373,ORD0063442,SKU007762,-1,5024.82,0.0
OI00304374,ORD0097048,SKU004762,5,941.82,0.0
OI00304375,ORD0041068,SKU010654,3,357.66,110.05
OI00304376,ORD0071067,SKU005780,2,2155.76,1916.23
OI00304377,ORD0051028,SKU004094,4,1675.31,1410.78
OI00304378,ORD0026829,SKU009940,2,768.23,0.0
OI00304379,ORD0100770,SKU002792,1,503.2,163.2
OI00304380,ORD0108161,SKU003524,3,440.54,278.24
OI00304381,ORD0044704,SKU001626,2,180.8,0.0
OI00304382,ORD0066758,SKU001359,4,663.79,0.0
OI00304383,ORD0025870,SKU007359,2,3344.94,0.0
OI00304384,ORD0078013,SKU009242,1,284.58,14.41
OI00304385,ORD0101804,SKU008702,1,3882.89,0.0
OI00304386,ORD0001233,SKU005942,2,952.07,846.29
OI00304387,ORD0054753,SKU008814,3,2529.72,1182.73
OI00304388,ORD0102529,SKU010812,3,533.29,81.01
OI00304389,ORD0013635,SKU008300,5,697.52,176.59
OI00304390,ORD0112196,SKU008591,1,1292.36,0.0
OI00304391,ORD0112070,SKU005337,2,773.87,78.37
OI00304392,ORD0068306,SKU008130,2,123.5,0.0
OI00304393,ORD0073125,SKU009060,4,321.7,571.92
OI00304394,ORD0116572,SKU004706,2,764.69,0.0
OI00304395,ORD0034394,SKU005294,4,1725.29,0.0
OI00304396,ORD0093070,SKU002439,2,1507.84,0.0
OI00304397,ORD0016683,SKU005995,1,1549.07,78.43
OI00304398,ORD0068450,SKU010336,1,1849.38,0.0
OI00304399,ORD0024140,SKU003972,5,1649.55,845.92
OI00304400,ORD0017650,SKU006756,2,351.28,0.0
OI00304401,ORD0099314,SKU002593,1,1722.61,176.68
OI00304402,ORD0048891,SKU000954,1,1333.09,207.75
OI00304403,ORD0032112,SKU010991,1,488.15,0.0
OI00304404,ORD0074094,SKU005324,2,681.67,0.0
OI00304405,ORD0014467,SKU000967,2,1144.81,0.0
OI00304406,ORD0024969,SKU008461,2,638.13,198.9
OI00304407,ORD0083463,SKU001847,5,637.7,0.0
OI00304408,ORD0034423,SKU001187,5,86.74,140.65
OI00304409,ORD0033260,SKU011474,2,681.52,139.8
OI00304410,ORD0042192,SKU010595,1,24.82,2.55
OI00304411,ORD0110449,SKU000028,5,1102.1,565.18
OI00304412,ORD0016862,SKU005872,2,750.21,153.89
OI00304413,ORD0095063,SKU007393,2,951.57,0.0
OI00304414,ORD0075958,SKU012410,3,1137.32,718.31
OI00304415,ORD0118900,SKU003103,1,666.76,0.0
OI00304416,ORD0108541,SKU000446,2,522.67,52.93
OI00304417,ORD0069579,SKU002344,2,251.04,78.25
OI00304418,ORD0081044,SKU010828,1,782.65,164.77
OI00304419,ORD0099361,SKU003452,2,11019.23,0.0
OI00304420,ORD0010987,SKU003425,3,424.02,267.8
OI00304421,ORD0098556,SKU004740,5,311.94,328.36
OI00304422,ORD0111560,SKU003741,2,649.53,202.45
OI00304423,ORD0034950,SKU011821,1,465.56,98.01
OI00304424,ORD0005067,SKU005395,-1,744.41,241.43
OI00304425,ORD0035987,SKU009419,1,557.59,57.19
OI00304426,ORD0055349,SKU005692,1,558.36,28.27
OI00304427,ORD0081447,SKU004329,2,1025.84,0.0
OI00304428,ORD0058367,SKU010406,3,83.56,0.0
OI00304429,ORD0084783,SKU006735,-2,298.98,0.0
OI00304430,ORD0090523,SKU005726,5,165.66,368.14
OI00304431,ORD0102912,SKU009072,1,337.14,0.0
OI00304432,ORD0105523,SKU006109,2,243.5,75.9
OI00304433,ORD0053316,SKU011265,2,153.16,0.0
OI00304434,ORD0119118,SKU007860,1,923.26,0.0
OI00304435,ORD0048120,SKU006243,4,3026.73,3926.57
OI00304436,ORD0015245,SKU001690,2,707.86,298.05
OI00304437,ORD0066416,SKU008175,3,136.49,42.0
OI00304438,ORD0097947,SKU000380,5,1536.93,1617.82
OI00304439,ORD0093317,SKU002534,1,1084.67,54.92
OI00304440,ORD0034861,SKU009378,2,839.4,85.0
OI00304441,ORD0110960,SKU001898,3,304.14,0.0
OI00304442,ORD0013752,SKU007028,1,1084.99,0.0
OI00304443,ORD0088922,SKU008465,2,925.28,0.0
OI00304444,ORD0034656,SKU010170,4,1325.23,1719.22
OI00304445,ORD0101977,SKU010756,1,483.26,0.0
OI00304446,ORD0067447,SKU004551,1,99.12,0.0
OI00304447,ORD0042613,SKU000040,2,796.13,248.14
OI00304448,ORD0008676,SKU005745,5,113.4,0.0
OI00304449,ORD0059632,SKU005007,1,1658.51,83.98
OI00304450,ORD0008138,SKU000558,3,524.72,331.4
OI00304451,ORD0082673,SKU003578,1,532.3,82.96
OI00304452,ORD0080698,SKU001196,1,219.82,0.0
OI00304453,ORD0072517,SKU000007,4,654.87,849.56
OI00304454,ORD0118898,SKU001884,2,2315.67,0.0
OI00304455,ORD0094391,SKU012360,5,786.47,612.83
OI00304456,ORD0086020,SKU009857,4,304.77,125.03
OI00304457,ORD0061917,SKU004219,2,148.64,0.0
OI00304458,ORD0017361,SKU005629,2,363.42,113.27
OI00304459,ORD0076121,SKU000862,1,99.33,0.0
OI00304460,ORD0016981,SKU004230,4,2199.49,445.47
OI00304461,ORD0110355,SKU004302,5,1184.27,299.82
OI00304462,ORD0090573,SKU002406,2,507.56,213.71
OI00304463,ORD0102574,SKU004743,2,1404.79,911.21
OI00304464,ORD0119635,SKU001753,3,824.39,125.22
OI00304465,ORD0026766,SKU000844,2,673.9,210.05
OI00304466,ORD0073430,SKU010406,5,83.56,0.0
OI00304467,ORD0020319,SKU007181,1,235.63,0.0
OI00304468,ORD0071622,SKU009561,2,794.92,247.77
OI00304469,ORD0088067,SKU007799,5,880.89,686.41
OI00304470,ORD0046299,SKU008425,1,1529.48,0.0
OI00304471,ORD0085111,SKU002314,5,273.23,287.61
OI00304472,ORD0024118,SKU003943,1,509.13,0.0
OI00304473,ORD0052485,SKU000505,1,440.14,0.0
OI00304474,ORD0013488,SKU001606,1,4072.36,0.0
OI00304475,ORD0087697,SKU002877,2,917.07,188.12
OI00304476,ORD0024775,SKU012171,1,422.63,137.07
OI00304477,ORD0099965,SKU002189,1,288.43,0.0
OI00304478,ORD0080558,SKU003035,2,2981.43,2650.16
OI00304479,ORD0118980,SKU005088,2,351.83,109.66
OI00304480,ORD0091118,SKU008048,4,388.39,159.34
OI00304481,ORD0017165,SKU011207,4,667.83,0.0
OI00304482,ORD0094372,SKU000408,1,578.32,0.0
OI00304483,ORD0054806,SKU007899,2,2820.67,285.64
OI00304484,ORD0089220,SKU007785,5,457.11,0.0
OI00304485,ORD0049808,SKU005515,4,386.67,501.62
OI00304486,ORD0113116,SKU001128,1,416.77,21.1
OI00304487,ORD0033899,SKU012308,5,1616.81,0.0
OI00304488,ORD0079475,SKU009863,2,214.3,0.0
OI00304489,ORD0073408,SKU006481,2,1689.47,1501.75
OI00304490,ORD0009424,SKU007872,1,736.7,327.42
OI00304491,ORD0019795,SKU005442,2,919.92,0.0
OI00304492,ORD0051530,SKU000647,1,122.26,0.0
OI00304493,ORD0104476,SKU010044,2,1390.78,0.0
OI00304494,ORD0098011,SKU007869,3,1305.34,824.42
OI00304495,ORD0019199,SKU001996,1,1876.31,95.0
OI00304496,ORD0089151,SKU001985,5,1376.82,0.0
OI00304497,ORD0058152,SKU010595,1,22.91,10.18
OI00304498,ORD0034307,SKU001970,2,759.17,155.73
OI00304499,ORD0027001,SKU002000,2,3850.01,0.0
OI00304500,ORD0038028,SKU007631,4,294.51,59.65
OI00304501,ORD0036748,SKU010096,3,1883.99,579.69
OI00304502,ORD0098626,SKU002496,1,1748.36,0.0
OI00304503,ORD0039123,SKU006768,1,302.28,0.0
OI00304504,ORD0058832,SKU006280,3,261.3,39.69
OI00304505,ORD0109690,SKU011590,1,592.65,60.78
OI00304506,ORD0078991,SKU006614,5,194.46,49.23
OI00304507,ORD0050454,SKU003503,1,2496.18,0.0
OI00304508,ORD0072615,SKU010810,3,792.69,0.0
OI00304509,ORD0091400,SKU010029,1,535.37,0.0
OI00304510,ORD0087923,SKU002078,1,471.94,73.55
OI00304511,ORD0109989,SKU006765,4,1567.85,977.36
OI00304512,ORD0091777,SKU009520,5,1953.78,0.0
OI00304513,ORD0098008,SKU007152,1,1458.73,0.0
OI00304514,ORD0032558,SKU001584,2,570.73,507.31
OI00304515,ORD0078517,SKU008848,1,1772.73,0.0
OI00304516,ORD0024568,SKU005082,4,515.68,211.56
OI00304517,ORD0022759,SKU007720,2,2636.23,0.0
OI00304518,ORD0041625,SKU010989,1,1258.72,129.1
OI00304519,ORD0082176,SKU004214,5,308.04,684.54
OI00304520,ORD0043606,SKU011985,5,1184.44,607.4
OI00304521,ORD0051089,SKU010421,1,334.48,0.0
